id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
268,10000,1,2,1,63,-1,-2,-2,1,-1,5,2858,4401,5818,6300,1769,6000,1164,1388,2265,1590,337,1599,0
269,100000,1,5,2,32,8,5,5,0,1,-1,62421,64467,18380,46247,66963,52934,16106,26082,3923,46247,11894,23755,1
270,500000,1,1,1,69,1,2,2,-1,5,3,166950,202158,185364,430720,102671,111797,73212,108060,81084,129395,21580,35623,1
271,100000,2,2,2,50,-1,0,0,-1,1,5,46897,27998,45470,59166,67713,39545,46897,7819,45470,11310,67713,7533,0
273,20000,2,2,2,59,1,-1,0,0,6,-1,5865,11854,10914,15151,15045,7547,3386,4047,4786,5501,7730,1992,1
274,50000,1,1,1,69,8,-1,1,0,0,-1,13019,20945,16148,7476,13873,26320,2836,8772,4301,3866,6766,6185,0
277,10000,2,1,2,56,1,-1,0,-1,3,2,3501,6502,6642,6114,7350,8844,2260,1564,3246,814,2635,4542,0
278,100000,1,2,1,39,0,-1,-1,8,1,5,24763,50450,69165,37964,35631,73629,7512,18511,30880,5690,15921,25167,0
279,300000,2,1,1,28,-1,1,-2,4,-1,6,143524,76484,163035,209151,131695,226358,32335,25796,67445,209151,30480,73603,0
280,150000,2,1,1,29,-1,8,1,5,-2,-1,93908,71251,63072,61292,50596,36379,40842,23451,29311,17334,17373,12027,0
281,20000,1,1,2,58,-1,-1,0,4,1,0,7135,7435,7158,12605,17661,7980,7135,1796,1023,3305,9444,3291,0
282,50000,1,2,1,38,0,-1,-1,6,4,3,27789,18925,29465,22851,19133,13071,12422,18925,3192,22851,1990,1581,0
283,100000,2,1,0,53,-1,4,-1,0,1,-1,59384,35110,49760,76067,65234,42418,17593,15668,31612,11320,16476,28229,0
284,50000,2,2,2,62,0,-2,-2,0,0,-2,21110,22627,16536,31693,28379,21158,11984,12163,16536,12000,28379,9933,0
285,50000,2,1,2,74,-1,-1,8,0,-1,3,50438,17162,27550,20272,21898,18720,19732,1707,5029,9673,3473,7251,0
286,200000,1,2,1,40,-1,8,3,-1,-1,2,127385,37634,84295,91758,64883,44467,56751,20162,53601,91758,20067,22306,0
288,150000,2,1,2,66,-1,0,-1,-1,6,2,104433,24051,59516,56548,37273,41985,18628,6296,59516,9293,12227,4743,0
289,80000,2,1,1,31,-1,0,-1,-1,-1,1,47555,22888,16570,22460,14555,26245,17670,7614,2812,3735,3404,8344,0
290,80000,1,1,1,74,0,1,-1,-1,1,-1,29345,48913,51256,40113,35249,39617,3721,14691,18129,13065,7024,39617,0
291,50000,2,1,2,35,-1,-1,3,-1,-1,0,26983,6084,8948,38885,25666,21150,26983,3414,2314,38885,4304,5549,0
292,20000,2,1,1,59,-2,0,8,-1,1,-1,11638,8030,7997,10217,7807,11201,5138,3096,1706,10217,1872,6757,0
293,150000,2,2,2,48,1,2,-1,-2,-1,-1,64966,46975,27371,82698,75368,77179,29879,26003,5898,26274,75368,27579,0
294,50000,1,1,1,53,0,8,3,6,1,-1,21350,7853,29116,27024,43731,31096,7640,1680,8931,6777,16946,8690,0
298,30000,2,1,2,70,0,8,0,6,0,0,10868,8559,14283,10014,19425,27158,2580,1889,4624,1782,5967,5241,0
299,50000,2,2,2,64,3,-1,0,1,-1,4,16855,40642,19280,16253,9040,18408,5297,2188,5118,4167,2569,7667,0
301,150000,2,2,1,36,2,2,8,0,-2,0,80746,52700,55888,34327,90883,54706,24503,32520,11494,8366,29334,20013,1
302,150000,1,2,2,63,0,0,-1,1,1,8,82148,88983,84757,54929,81683,87789,18755,88983,22246,19428,39856,37805,0
303,50000,2,1,1,52,6,0,-1,1,0,0,13358,15004,31602,20515,16649,22730,5182,6588,15706,9324,4195,7716,0
304,20000,1,1,1,65,3,-1,2,2,8,-1,4670,3872,8783,7833,6905,9815,1911,1311,2209,4177,3856,4940,1
307,150000,2,2,1,58,-1,-1,4,-2,1,0,32202,58786,121671,97876,89840,44650,17595,34255,86043,55893,89840,17986,0
308,300000,1,1,2,38,-1,4,-2,0,0,5,198547,131331,64513,52319,140679,75990,68485,60875,64513,26282,36024,45005,0
309,80000,2,3,1,43,-1,-1,-1,-2,1,4,30650,27966,40757,25530,21412,28076,30650,5569,3898,10680,7352,8956,0
310,100000,2,3,2,64,-1,-1,3,2,4,-1,43370,62795,45025,37358,51239,40738,17719,10297,16830,19280,20851,40738,0
311,50000,1,0,2,62,-1,-1,5,-2,-1,3,32957,40911,9419,14716,13322,11967,14133,21575,4109,6924,13322,4421,0
312,20000,2,2,1,28,3,2,0,-1,0,-1,9095,4554,10955,6514,13859,9624,4632,1998,1092,2837,5710,2351,1
314,80000,2,1,1,64,4,8,-1,-1,-1,-1,51767,27061,35937,46503,40832,12638,29276,19163,35937,46503,5689,6380,1
315,100000,1,4,2,33,6,-1,-1,-1,-1,2,37082,60247,29012,25474,81570,45933,10618,7091,8357,10402,81570,20364,1
316,80000,1,1,2,46,0,0,4,1,6,8,36168,52100,20726,38877,32411,56277,11220,13599,4242,15739,7073,21906,0
317,20000,2,1,2,60,-1,2,3,0,1,-1,4655,6258,12147,14236,6001,7997,1649,1713,2334,5036,877,1687,0
318,10000,2,3,1,58,-1,8,-2,-1,-1,5,3662,7775,6803,4557,8523,6576,1550,3003,2212,1169,3955,2892,0
319,30000,2,3,2,51,-1,0,0,1,-1,-2,15416,7916,5666,12547,9085,6336,8615,1926,1947,4633,2258,2476,0
320,30000,1,4,1,28,-1,2,6,-1,-2,2,10376,19554,24624,22116,15337,13223,3260,2134,3434,5644,15337,5440,0
321,50000,2,2,1,49,8,0,-1,-1,0,2,45083,17246,11195,18544,10685,24190,45083,8156,11195,3248,10685,8607,0
322,80000,1,2,3,35,6,-1,1,-1,-1,0,33638,30359,22752,23700,34119,23444,20109,30359,9684,23700,15822,4642,0
323,80000,1,2,1,22,-1,-2,2,-1,1,8,54179,31302,29183,31205,27353,64207,14749,12140,14183,13302,11572,64207,0
324,80000,1,1,2,66,-2,2,5,1,2,-1,41816,39875,28888,17018,24419,56678,15541,23541,8323,3815,8687,24160,0
325,20000,2,4,2,48,-1,-1,-1,2,8,4,7645,8146,8403,13661,9056,5007,1806,2976,8403,4910,9056,1042,0
326,200000,2,2,1,32,1,-1,3,0,2,-1,122640,62152,81604,112255,126934,137689,48731,12647,28063,30465,63687,67978,0
329,10000,1,2,1,53,-1,-1,-2,-1,3,-1,8209,6798,9453,4664,3556,8033,2077,2638,9453,1073,576,3292,0
330,30000,1,2,1,23,6,2,-1,4,3,-1,9928,9486,13712,16366,16587,17753,2702,2087,7263,6385,5635,17753,1
331,20000,1,2,1,51,-2,0,4,8,-1,2,8256,6208,10596,5668,8426,12853,4791,1881,10596,888,2229,5677,0
332,50000,2,1,1,33,-1,-1,5,-1,-1,5,17591,29435,10974,22145,5945,19515,8790,1277,3408,2539,2123,19515,0
333,10000,2,2,1,60,-1,3,-1,-1,3,2,3382,5456,7654,7049,5838,4542,819,3621,2773,603,1148,1685,0
335,30000,1,2,2,38,-1,-2,8,0,2,-1,8115,10076,22607,14647,21916,24539,4785,10076,874,1981,7274,14878,0
336,80000,2,2,1,35,1,5,0,0,0,0,56751,40128,60327,21154,32128,68803,31619,13878,26363,7245,10808,15306,1
337,30000,2,2,3,22,-1,0,-2,-1,-1,-1,17751,28292,11338,20158,19561,10373,9882,7006,3770,4376,8428,1395,0
338,10000,1,2,1,30,-1,0,-1,3,0,0,7526,4106,4002,6553,2318,3248,2086,1732,1534,6553,972,1460,0
339,300000,2,2,1,21,-1,0,0,-2,-2,0,148111,293433,112821,188440,160694,214475,84661,43232,41086,83076,42710,91981,0
340,10000,1,2,0,29,-1,4,2,1,2,8,5087,5166,5032,3399,2533,3447,2036,5166,277,1625,942,791,0
341,30000,1,2,2,47,0,0,1,6,0,4,20934,7525,10748,12072,17407,7919,3937,1795,3498,4205,6944,3460,0
342,50000,2,2,2,21,3,-2,-1,3,-2,-1,30753,17547,42927,55866,37358,15288,17745,5935,13391,28302,12952,5215,0
343,50000,1,2,1,61,2,1,5,1,2,-1,13870,36539,20961,38200,20912,25979,5555,16509,9498,38200,20912,7002,1
346,20000,1,1,2,52,-1,3,5,-1,-1,-1,4534,10970,10568,6991,6299,6564,2561,10970,4893,2268,1731,3273,0
347,20000,2,2,1,68,-1,8,2,2,-1,0,8063,7536,9143,8852,12918,11422,2514,3114,3754,3288,6802,4320,0
348,30000,1,2,2,25,3,-1,-1,-2,-1,-1,8113,21374,22261,16945,19072,23739,1572,7942,8338,5456,3007,6083,0
349,100000,2,2,1,41,3,-1,-1,-1,-1,-1,40650,43072,35992,42247,54397,66230,20924,14365,17758,16825,22695,66230,0
351,150000,2,2,1,71,2,-1,0,5,-1,-1,57831,62791,28325,73180,123614,94363,19705,13465,11979,26181,47737,13020,0
352,500000,2,1,1,46,1,2,-1,-1,3,-1,79311,306754,104955,138001,223422,122201,11388,306754,59006,29667,60927,70494,1
354,30000,1,1,3,66,4,-1,1,-1,0,-1,10638,9548,8824,7129,15539,22494,2056,6430,4605,3925,9520,9036,1
355,80000,1,1,2,36,1,-1,2,-1,-1,-2,11911,18218,55426,21221,58093,21548,3659,4550,27988,1729,21704,5461,1
356,50000,1,1,0,37,-1,-2,0,-1,-1,-2,18862,15265,10268,20349,31890,33245,18862,6778,10268,6815,7610,8874,0
357,30000,2,2,2,41,0,-1,0,0,-1,2,22909,12719,12780,13413,13818,16285,8060,12719,5509,5201,6979,3547,0
359,30000,1,2,2,58,6,-1,6,1,-2,3,8516,17288,19600,9449,14278,5443,2555,7260,8267,3395,8224,1128,1
361,10000,2,2,2,43,-1,-1,0,-1,-2,6,1899,7948,3459,8390,6263,6738,887,2514,1006,2110,1192,2504,0
362,100000,2,1,2,28,5,-1,0,-1,-1,-2,58328,48025,42111,36565,38113,77142,20757,22519,6376,12053,3146,36507,1
363,100000,2,1,3,46,-1,-1,-1,-1,0,0,41681,76569,24133,61563,19943,60793,23617,21340,5373,36102,5583,32134,0
364,100000,2,2,1,63,-1,4,-1,8,8,4,31833,53399,101698,70665,26166,73277,12047,53399,21062,24699,9487,39430,0
365,80000,1,1,2,25,8,-2,3,-1,-1,-1,36333,25461,57752,28124,53292,46026,7576,25461,57752,28124,15536,46026,0
366,50000,2,2,2,54,0,-1,-1,3,2,-1,8087,26076,22538,38061,16982,21211,8087,26076,6856,38061,16982,15029,0
367,150000,1,2,1,41,-1,-1,0,4,0,-1,62792,111577,82627,31830,84621,65103,36346,51536,24853,17255,47345,65103,0
369,150000,2,1,1,47,-2,-1,-1,-1,-1,0,19097,106885,88387,54182,90901,79695,11162,47521,88387,2196,53680,26196,0
370,500000,1,1,1,60,2,0,5,-2,-1,0,113488,152926,125951,298305,115966,121847,21150,81591,61890,132029,115966,77262,0
371,50000,2,2,1,48,1,-1,0,-1,-1,3,16161,19801,9971,15071,34873,27131,16161,6679,4236,7210,7991,5015,0
372,100000,2,1,2,65,0,-1,-1,1,0,2,42003,60698,73642,72299,47213,59824,4811,19494,73642,15110,20556,10320,0
374,10000,2,1,1,73,-1,-2,3,8,-1,2,3715,2736,4028,4673,2605,5812,1838,637,1749,2029,675,2381,0
375,100000,1,2,2,64,-1,1,2,-1,-1,1,14648,42441,26271,40330,13769,44419,2796,15113,12362,10654,2491,19012,0
376,200000,2,3,1,50,-1,8,-1,0,-2,0,70854,74771,116642,95701,44030,62136,70854,10889,35334,29193,18266,12467,0
377,50000,2,2,2,40,-2,1,2,-1,-1,-1,33720,36887,43822,24317,19607,15518,5100,11034,15193,11090,9688,15518,0
378,100000,2,2,2,71,-1,0,0,0,-1,-1,23397,55794,32775,71135,34236,70708,7999,11524,20849,71135,14812,6189,1
380,50000,2,2,2,58,1,1,-1,5,3,-1,22579,16247,28023,32229,28580,34329,11792,4663,7564,9960,28580,14866,0
381,30000,2,2,1,41,-2,-1,0,-1,-1,2,13927,23092,12598,22790,12341,12025,3786,4586,7484,10715,5961,1249,0
383,20000,2,1,2,34,-1,4,-1,-1,-1,-1,4461,8362,4290,8971,6356,12204,1277,2245,754,2361,2001,4777,1
384,500000,2,1,1,24,1,4,-1,4,-1,-1,457013,251397,214946,352795,193110,147595,117656,84482,99640,124820,26293,55323,1
385,50000,1,6,1,55,2,4,0,0,-2,-2,13482,15015,20569,21281,16886,32634,6732,3479,3311,21281,4137,9067,1
387,20000,2,1,1,46,0,-1,-1,3,-1,1,5879,8710,6920,12699,10962,9710,1391,2868,2686,2913,3916,4122,0
388,30000,2,1,2,63,-1,6,2,-1,8,1,14083,23670,13458,19908,11593,11478,5591,4120,6016,6220,2489,5088,0
389,300000,2,2,1,54,-1,-1,-1,-1,-1,-1,121820,119722,91737,47907,166028,33023,35917,119722,91737,29745,89639,18147,0
390,80000,2,3,1,29,-1,0,0,1,-1,1,39028,36916,29224,25251,51784,38305,39028,12146,8950,6634,8617,15088,0
391,10000,2,3,2,51,-1,2,0,3,8,6,5527,6251,2450,8888,3038,4871,1954,1765,926,8888,692,1311,0
392,10000,1,2,1,68,2,8,-1,-1,0,1,4379,5231,2432,7430,1439,6234,814,5231,961,3615,386,1967,1
393,30000,2,1,2,47,0,-1,-1,5,-1,-1,7949,16882,14548,19062,8508,11198,7949,6820,2764,4194,2734,3426,0
394,100000,2,2,2,38,0,0,-1,0,-1,2,81753,27868,73917,50047,76608,44961,81753,2863,8278,15975,26707,5585,0
395,20000,1,5,1,54,1,-2,-1,2,6,1,5957,7898,8982,11911,7117,10485,1096,3669,1425,11911,7117,4583,0
396,100000,1,2,2,37,3,0,-1,-2,6,4,43802,33223,86769,58351,38059,30314,20143,13883,9098,28849,8520,13390,1
397,30000,2,2,2,28,-1,1,3,-1,-1,-1,8361,10835,6479,23682,8314,3742,2401,4928,2362,7771,3735,3742,0
398,20000,1,1,2,42,0,-2,0,8,2,-1,16045,7692,5984,13894,11835,15483,5616,3459,5984,4015,5526,7154,0
399,200000,2,2,2,51,-1,-1,-1,-1,0,3,132684,29478,74564,139656,48246,73800,51241,13473,21143,63885,15180,9467,0
400,10000,2,1,0,26,-1,4,-2,-1,-1,-1,6336,3092,4520,5256,3702,5328,2144,460,1439,990,3702,2083,0
401,20000,2,2,2,36,0,-1,4,-2,-1,-1,6215,10213,9958,7288,12461,5261,2826,3759,9958,7288,5320,1706,0
402,20000,2,2,2,36,-2,-1,-1,-1,-1,5,9751,10173,13398,13703,10311,2630,3954,4177,2465,5394,3355,838,0
403,500000,2,2,1,28,-1,6,0,-2,1,1,253215,219334,234814,349457,272993,224248,98613,62567,124125,79847,115550,112329,0
404,80000,1,3,1,47,0,6,-2,1,1,2,41566,17395,44679,27058,22962,21105,11746,5098,14425,8740,22962,11994,0
405,30000,1,1,3,26,5,1,-1,3,-1,2,8771,6864,11744,10773,3778,12242,1483,6864,7532,4492,1251,8889,1
406,500000,2,2,1,37,0,2,-1,-2,-1,0,179965,268002,167600,357953,384115,318690,84964,47986,74098,123802,221543,62018,0
407,50000,2,1,2,21,-1,-1,-1,0,-1,-1,34616,23350,13286,34369,20581,18603,7648,5658,2667,11680,9103,4610,0
408,200000,2,2,1,61,2,-1,-1,5,8,-2,64904,117298,51654,53667,84169,84655,42498,29938,11628,28995,28455,21968,0
409,30000,2,2,1,67,1,5,5,3,2,0,11401,5024,6189,15158,21161,10087,4337,1259,1789,3847,3808,3466,1
410,300000,2,2,1,53,1,0,4,1,-1,-2,153700,142496,132053,65978,152305,217288,45183,32620,43058,19901,40568,71774,1
411,50000,2,2,2,53,8,3,0,-1,-1,-1,16628,18180,21419,13705,32229,7255,3295,10426,9426,4222,20142,7255,0
413,10000,2,2,2,48,-1,-1,-1,0,3,-2,4373,5496,1325,2264,4734,2104,457,2381,375,694,710,2104,0
414,80000,2,2,1,32,-1,6,0,0,-2,0,22267,33070,60208,30448,13174,30189,2529,4394,26886,12204,3382,30189,0
415,150000,1,0,1,25,-1,-2,-1,-1,0,3,62236,54401,39557,75314,53891,107049,26931,15870,19102,44937,8869,48263,0
416,10000,1,3,2,66,8,2,8,2,2,-1,5119,1883,3792,3261,4734,6177,628,691,3792,1278,740,2682,1
417,10000,1,4,1,27,-1,-1,-1,-1,-1,0,5202,6597,9419,2034,3606,2170,2335,2239,4269,659,1175,842,0
418,20000,2,1,2,69,0,-1,-1,3,5,-1,11884,11515,9930,8766,6729,8216,4980,2880,2628,3250,1240,2656,0
419,300000,2,1,1,68,-1,2,1,1,-1,-2,102975,126301,71553,77814,112566,186463,32969,65690,19190,27869,20923,92720,0
420,10000,2,4,2,36,-2,-1,0,8,-1,-1,5843,7194,6582,1917,5925,6240,2792,3533,2112,622,2329,3036,0
421,100000,2,1,2,57,1,-1,-2,-1,2,4,33970,34242,25123,43867,31537,46040,33970,34242,8617,16224,15334,17977,1
422,20000,1,1,2,42,1,8,8,-1,-1,3,12255,3656,10148,14637,5002,6888,5909,1179,4639,14637,5002,1327,0
423,20000,1,1,1,22,-1,0,-1,3,-1,2,6986,6945,10854,10581,10760,10616,1983,6945,3121,2718,3238,2901,0
424,80000,2,1,2,24,2,1,1,0,-1,3,56037,26746,49950,42214,19753,43743,24354,26746,32855,15825,4422,16397,1
425,100000,1,2,1,58,-1,-1,0,-2,-1,-1,24895,12930,74404,42943,36494,55787,13431,5275,26526,42943,17880,25951,0
426,50000,2,1,2,74,-1,-1,-1,6,-1,1,43537,15668,21750,33194,19990,23517,19072,15668,6153,4395,3892,6022,0
427,200000,1,1,2,51,2,6,-1,0,4,-1,162844,123703,99631,158571,229872,60719,64863,17817,58102,67050,116923,30133,1
428,80000,1,1,1,33,0,1,1,0,-1,1,30502,14255,54590,43471,28712,55304,30502,4007,13012,43471,13177,16681,1
429,150000,2,2,2,25,1,0,5,-2,0,0,100565,24343,88024,33569,81667,74482,48397,4414,31053,13637,46757,25692,0
430,80000,1,2,1,31,1,0,0,-1,3,-1,67018,46990,17128,24464,42402,17546,20945,22558,4550,24464,2731,2852,0
431,20000,2,2,1,48,1,0,1,-2,-1,1,5758,3771,7711,8814,8864,8104,2282,1812,2420,3488,2554,2170,1
432,10000,1,1,1,57,-1,5,3,4,4,1,2746,2549,6804,5427,5255,2400,538,1379,6804,538,1850,700,0
433,30000,2,1,1,28,-1,-1,4,-2,8,0,15843,15354,4761,16512,10674,13184,9176,3340,1996,6345,1387,6756,0
435,30000,2,2,3,46,-1,0,-2,2,6,4,16650,10878,16963,11600,10608,7809,3835,4515,3604,2129,2659,2239,0
438,10000,2,2,2,55,-1,8,-1,2,-1,-1,5306,4596,3898,4883,8476,10656,951,1706,1759,1350,2721,10656,1
439,20000,2,2,3,36,3,-1,0,6,-1,-2,8222,8311,11847,3789,9904,14604,3561,3969,5935,1597,4479,2972,0
441,50000,1,2,2,58,-1,-1,3,2,0,-1,11347,24900,41864,23624,30758,24787,4335,7532,9133,8201,12388,24787,0
442,200000,2,2,1,37,-1,-1,0,-1,0,-1,99607,45366,87015,68534,24705,148975,23741,13067,50374,68534,15145,72847,0
443,150000,2,2,1,61,6,1,2,1,1,-1,61910,87674,67097,63742,123593,53691,24743,44643,11241,34009,123593,19248,0
444,20000,1,2,2,36,-1,1,-1,8,4,3,6706,12023,13344,8576,8541,17023,1098,2816,3175,3874,1924,7866,0
445,80000,1,1,1,54,1,-1,-2,8,0,-1,33757,57391,76655,30957,55796,56668,12714,6926,76655,16613,55796,56668,0
446,50000,1,3,1,45,0,2,3,0,1,2,14428,23704,17099,19088,19629,13007,4407,4812,6250,2916,8297,3183,0
447,30000,1,2,2,28,-1,-2,8,5,-1,-1,14656,24219,25157,10339,18451,10518,5839,6781,10998,599,18451,5131,0
448,30000,2,1,1,54,-1,-1,5,8,-1,8,12660,21546,14309,10535,17136,8293,4185,3996,1077,1752,4351,868,0
449,200000,2,2,2,25,-1,-2,-1,0,-1,3,101874,56393,49215,46364,70250,91284,40517,23258,24643,27458,27740,47839,0
451,50000,2,1,2,53,2,0,2,-1,6,-1,15929,28186,21711,16459,24391,30434,2619,14555,11150,8718,5203,14946,0
452,200000,1,3,2,39,8,-1,-1,-1,-1,-1,82502,151671,77818,86890,136467,62499,9698,54295,77818,11319,136467,8778,0
453,100000,2,1,1,52,3,1,1,1,0,0,50722,51809,71201,49358,38748,28434,9394,6272,30127,17969,15623,13810,1
454,30000,2,2,2,39,1,-1,6,-1,1,3,15087,16833,11671,16270,12666,8773,15087,6923,4232,4380,2787,1772,1
455,150000,1,2,1,24,0,-2,-1,0,-1,-1,67328,84773,53061,22420,35328,129871,22885,17044,7549,9873,7425,31307,0
456,10000,1,5,2,52,3,-1,1,8,0,0,4148,5401,2992,8115,4746,6295,192,1662,742,1161,823,1145,1
457,10000,1,1,1,24,8,6,-1,0,5,2,7485,3639,4156,2650,5134,1861,7485,1699,4156,634,2059,752,1
458,30000,2,2,1,21,8,6,-1,2,2,-1,12486,9491,14757,13642,7901,17837,12486,3144,3858,13642,2064,17837,1
460,10000,1,2,0,54,5,2,-1,-1,1,5,3577,3730,1655,4853,1684,1477,3577,230,352,4853,784,323,1
461,100000,1,2,2,48,8,0,-1,0,0,-2,66537,45828,49874,59719,71244,43848,33224,45828,18402,22574,19291,16984,0
462,50000,1,2,2,36,0,0,-1,-1,0,8,15613,20852,13816,17356,21324,39990,6581,10997,5513,6287,11418,39990,0
464,150000,2,1,1,63,-1,8,-1,2,0,-1,55933,64048,40181,77605,34458,39770,55933,18904,15765,25263,18374,18353,1
465,30000,2,2,2,41,2,8,1,-1,-1,0,19964,15959,12597,17693,21597,15429,7982,3634,12597,6382,4509,5125,0
466,30000,2,1,1,52,8,0,-1,-1,0,3,7837,7642,12492,23331,10415,12414,7837,7642,3134,4311,1941,4671,0
467,200000,1,3,2,30,-2,1,-1,1,-1,0,132668,77121,99531,110364,39877,109176,43593,19077,33798,110364,17133,47599,0
469,50000,2,5,1,45,-1,1,4,0,3,5,10508,31581,15076,18404,17461,34846,3380,16034,4421,4201,3864,9024,0
471,200000,2,2,2,46,6,-1,-2,-1,-2,-1,140473,60193,50026,72131,111085,118061,34080,60193,15617,18119,45619,31975,1
472,20000,1,2,1,40,1,-1,-1,-1,0,0,10865,6324,7236,7994,12279,9062,3712,2613,2735,7994,2207,1996,0
473,200000,2,1,1,50,1,-1,-2,2,-1,-1,104360,108826,128790,70589,60488,77877,17730,33251,31278,26002,9655,19001,0
474,10000,2,4,1,70,-1,0,-1,6,1,6,6581,5191,5660,4908,5151,5627,2396,1037,2324,1239,1833,1106,0
475,50000,2,1,1,47,1,1,0,1,-1,1,11013,14603,25152,28808,14563,18108,3907,14603,12902,8764,5061,6107,0
477,20000,2,2,1,58,6,8,-1,-1,5,-2,3920,8068,14785,8897,7706,8165,865,8068,7012,2460,4173,8165,0
478,30000,2,4,2,35,5,-1,3,-1,0,-1,6737,8002,10771,11013,9884,13249,2265,3800,4237,2149,1030,7168,0
479,20000,1,2,2,70,0,-1,0,4,1,8,9881,19090,11332,6156,4346,9363,2717,19090,980,2063,2255,3109,0
480,150000,1,1,2,60,-2,-1,0,8,0,-1,88167,63055,82630,63494,44204,129663,22304,10647,18780,22221,44204,129663,0
482,100000,1,2,1,41,1,-1,0,-1,5,0,53339,74179,57683,70037,63250,56222,8165,16490,6467,23833,25852,2740,0
483,10000,2,2,1,39,-1,-1,-1,4,6,2,5588,2837,5209,2354,4754,6525,1454,1577,911,1093,2517,836,0
484,200000,2,1,2,23,-1,0,3,0,-1,4,57141,80547,45854,63572,128090,114868,23465,21242,15900,23851,128090,64352,0
486,150000,1,1,2,69,-2,8,3,-1,-1,2,45174,67707,156613,59479,46828,47173,19036,9624,40785,10250,24370,47173,0
487,150000,1,5,2,55,1,2,-2,-1,-1,1,74169,53347,82786,49152,69595,85843,35493,27338,24175,13642,11207,85843,1
488,30000,1,2,1,24,-2,3,0,-1,-1,0,16355,16634,14318,20879,8030,16441,16355,4301,3026,20879,3344,5834,0
489,30000,1,1,2,69,3,4,5,0,-2,2,17948,25478,14394,15580,15266,18509,17948,11483,3952,4608,15266,7594,0
490,80000,2,1,2,52,-1,-1,0,1,-1,-1,26714,13392,41440,67954,27699,56785,6451,1402,7880,5955,2313,18783,0
491,100000,2,1,2,31,5,4,1,-2,6,1,26933,32725,37033,33661,51692,34408,15473,8188,14930,14887,14128,20544,0
492,20000,1,2,2,45,3,3,-1,-1,8,2,17250,7252,13175,13429,5626,9238,5739,3082,3267,4917,1550,1779,1
493,100000,1,2,1,24,-1,-1,-1,3,0,5,59565,40364,54450,39045,45404,36544,31805,15148,17791,17926,33375,11326,0
495,150000,1,3,2,71,-1,-1,3,-1,0,0,37250,103011,99641,67552,74247,70392,9795,103011,55319,67552,24545,24858,0
496,50000,2,2,1,73,6,-1,1,0,2,3,12882,22667,22916,17636,21203,27592,6097,6776,3655,3192,21203,8606,1
499,150000,2,1,1,36,-1,0,8,1,1,-2,100785,104072,56439,82637,74733,103611,21156,59261,26125,27982,32791,103611,0
500,150000,2,2,2,24,0,-2,0,0,-1,0,63422,62113,35449,28648,75985,41383,17227,9060,18149,5987,31905,20336,0
502,50000,1,1,1,29,0,3,2,1,-2,6,37338,32832,14051,16708,11607,17841,10512,32832,3979,3922,3758,17841,1
503,200000,1,1,2,61,3,-1,-1,-1,-1,0,155961,31653,112598,78740,60795,79742,86540,7531,27946,29379,30402,46589,0
504,30000,2,1,2,68,8,1,-1,-1,0,2,8917,9947,18419,12664,7204,12368,3266,3735,4032,4604,3891,3996,1
507,80000,2,4,2,32,-1,5,-2,1,-1,-1,27578,39592,31001,58305,25247,49463,13278,22182,9776,13292,9705,29686,0
508,100000,1,2,1,55,-1,1,8,4,2,1,62615,43504,67937,25670,55101,13035,22521,43504,42159,25670,24306,13035,0
509,20000,2,2,2,50,-1,-1,-1,1,-1,-1,9133,8316,15593,13590,6994,7081,2874,2795,2883,2423,2284,1076,0
510,20000,1,2,1,27,-2,-1,-1,-1,1,-1,4286,10633,12973,7334,6761,15799,1972,10633,4370,3055,2655,3813,0
511,10000,2,2,1,68,-1,0,-1,0,1,2,3629,2542,5154,2619,5693,2255,934,1074,2820,791,2056,979,0
512,300000,1,1,1,32,-1,5,1,-1,1,0,170884,155348,84877,158079,173654,224111,170884,40766,13368,56016,68384,62449,0
513,20000,2,1,3,30,-1,3,3,8,-1,-1,5791,2834,5524,6086,14743,8971,1727,1221,2998,6086,6754,5714,0
514,20000,2,2,2,54,5,-1,0,4,0,-2,15335,11683,13061,5942,6856,4109,4713,3488,2382,3034,3214,1823,1
516,300000,1,2,2,23,0,-1,0,1,5,-1,143752,146590,191319,75048,224522,152397,19648,49515,45582,25902,110543,28016,0
517,10000,2,1,1,33,-1,5,-1,2,0,-1,5405,6374,2600,5701,4577,5460,2418,2202,895,5701,1693,835,0
518,50000,2,2,2,50,-1,1,0,-1,-1,6,15337,22466,24817,22709,20815,42513,7080,6120,24817,8596,20815,15900,0
520,20000,1,4,1,51,-1,-2,2,8,-1,-1,5533,6976,12927,8552,7670,5075,5533,2724,5580,4997,2468,1519,1
521,100000,1,4,2,51,-1,6,1,2,-1,0,48008,23806,32940,40645,61562,50705,24309,12594,9906,12340,15742,10652,0
523,10000,2,4,2,21,-1,5,6,-1,-1,-1,4524,1642,3708,3719,6203,4889,942,530,723,979,2925,1012,0
525,20000,2,0,2,66,2,-1,3,5,8,-1,4299,1766,7989,8415,3540,7358,1559,1766,3202,2215,727,2654,0
526,30000,1,1,2,23,-1,8,-1,-1,1,0,5608,16638,12874,12417,13616,12488,5608,16638,3955,6492,8491,4973,0
