id,INJ_SEV,RATWGT
7826,1,69.05
7843,0,171.75
7846,1,160.88
7850,1,69.05
7851,2,30.34
7876,1,30.34
7878,0,171.75
7885,1,160.88
7886,0,171.75
7887,1,69.05
7891,3,13.53
7896,1,158.19
7911,2,68.19
7912,3,28.6
7917,2,158.19
7921,0,171.46
7924,0,171.46
7929,0,171.46
7930,0,133.77
7931,1,68.19
7932,1,30.4
7934,0,171.46
7950,0,239.87
7963,1,68.25
7966,2,68.25
7980,1,68.25
7981,1,158.94
7984,0,170.5
7993,1,160.19
7997,2,68.35
8002,3,27.54
8008,1,68.35
8009,0,131.99
8010,0,171.09
8016,0,171.09
8020,0,131.99
8029,1,69.05
8031,1,28.45
8033,0,241.37
8037,0,171.75
8044,0,133.46
8048,1,68.19
8049,0,133.77
8053,1,158.19
8054,0,239.87
8057,1,68.19
8060,0,171.46
8061,1,68.19
8064,0,239.87
8067,0,171.46
8069,2,68.19
8071,4,29.2
8079,1,27.78
8081,1,31.12
8098,0,136.17
8099,0,169.13
8101,0,171.09
8102,2,30.53
8104,1,153.14
8115,0,257.7
8116,0,181.92
8137,0,239.91
8138,0,171.09
8139,0,171.75
8152,0,170.86
8154,0,238.98
8157,2,159.35
8159,0,170.65
8161,0,132.19
8179,2,67.78
8184,0,168.6
8188,1,159.45
8198,3,28.25
8204,0,168.6
8213,0,171.09
8232,3,31.69
8236,0,233.98
8237,0,233.22
8242,0,239.51
8243,1,157.29
8251,2,134.08
8253,3,27.54
8254,0,170.86
8257,1,67.86
8259,3,27.54
8261,0,238.55
8263,0,171.55
8267,2,27.15
8269,3,36.81
8271,0,129.89
8277,0,284.5
8278,2,159.55
8283,2,37.53
8288,3,27.31
8305,0,246.59
8310,2,31.69
8312,0,238.55
8313,1,67.16
8326,3,14.43
8332,0,257.7
8339,0,246.46
8345,0,238.55
8346,0,245.42
8352,1,70.56
8353,0,170.54
8362,0,170.54
8364,3,12.82
8370,1,64.47
8372,2,26.91
8374,0,239.78
8376,2,165.47
8377,0,242.86
8379,3,25.53
8387,0,211.51
8396,1,29.13
8408,0,170.35
8413,0,238.55
8428,2,160.63
8431,0,238.55
8432,0,170.65
8435,1,67.16
8443,0,172.15
8445,2,69.25
8448,2,35.67
8452,0,238.55
8455,0,239.51
8461,0,170.54
8468,2,66.4
8469,1,68.23
8471,2,65.9
8472,2,29.36
8475,0,239.78
8485,0,170.54
8486,0,134.17
8487,3,13.04
8495,1,165.54
8500,3,30.22
8503,1,82.62
8514,0,257.7
8515,2,29.88
8516,2,172.33
8536,0,133.46
8541,1,85.67
8550,0,171.46
8551,0,231.86
8552,2,158.94
8553,3,27.34
8566,2,163.09
8567,2,30.51
8580,0,165.94
8581,1,32.84
8586,0,182.8
8589,2,30.36
8595,0,229.1
8597,0,165.94
8599,0,229.1
8604,2,166.84
8606,0,181.43
8615,1,31.39
8617,2,163.09
8619,0,234.99
8632,1,69.25
8640,0,234.99
8653,0,174.95
8655,0,232.72
8661,0,170.54
8662,0,239.78
8674,0,279.02
8684,2,30.1
8688,0,171.09
8691,0,239.91
8698,2,30.34
8707,0,171.46
8715,1,70.56
8719,3,27.57
8724,1,159.67
8729,1,163.09
8739,0,239.71
8741,0,233.98
8742,0,131.7
8752,1,27.97
8753,0,228.31
8758,1,154.39
8760,0,182.8
8767,2,28.4
8775,0,140.46
8776,0,140.46
8781,3,41.33
8782,0,140.46
8788,0,129.89
8800,1,171.49
8803,3,48.33
8817,1,160.29
8822,1,160.29
8826,0,246.48
8828,0,246.48
8835,0,170.54
8861,0,171.75
8866,0,133.77
8867,0,171.46
8869,0,239.87
8875,0,149.79
8882,1,157.3
8883,0,166.36
8884,0,170.91
8886,1,67.86
8887,1,161.74
8891,0,136.97
8893,4,152.6
8895,0,129.62
8899,0,228.9
8901,0,239.78
8915,1,31.7
8921,2,157.56
8925,0,181.92
8926,1,31.7
8929,0,164.65
8935,2,67.86
8937,0,170.86
8940,0,239.78
8948,0,237.79
8949,0,170.54
8956,3,14.93
8957,1,163.09
8959,3,30.66
8963,4,13.41
8968,1,68.25
8969,0,170.5
8974,0,169.13
8979,0,241.37
8980,2,68.19
8985,1,68.19
8991,0,131.99
8995,1,160.19
8998,2,360.05
9004,4,14.15
9016,0,187.19
9018,2,178.4
9022,0,170.65
9031,0,170.65
9034,0,170.65
9037,0,238.98
9039,0,170.65
9044,0,168.6
9045,0,235.2
9046,1,159.45
9051,0,168.6
9073,0,235.2
9083,0,241.37
9084,1,158.19
9085,2,68.25
9087,0,129.62
9088,0,239.51
9093,1,154.39
9106,0,228.9
9118,1,68.24
9125,1,157.56
9127,0,238.55
9131,0,174.97
9137,2,31.23
9140,0,170.65
9143,0,168.31
9149,0,181.92
9152,0,238.55
9179,0,175.92
9181,1,31.69
9183,0,232.72
9184,0,246.48
9187,0,168.31
9191,0,168.31
9198,0,170.86
9202,3,33.22
9205,1,82.62
9207,2,194.66
9209,3,16.07
9212,2,37.53
9215,0,284.5
9224,1,82.62
9235,0,190.7
9236,2,30.94
9240,2,30.03
9241,0,239.51
9244,0,170.35
9247,3,34.19
9249,0,164.65
9250,3,27.34
9251,1,65.5
9262,0,228.9
9264,1,65.5
9269,0,171.55
9272,0,233.22
9280,1,67.86
9285,0,167.77
9289,0,174.97
9298,2,66.67
9308,2,65.5
9313,0,171.55
9316,0,170.65
9324,0,250.24
9328,0,166.88
9329,2,32.07
9337,1,70.96
9343,1,71.0
9345,0,175.92
9351,2,202.19
9352,0,178.58
9357,0,174.97
9368,0,171.09
9378,2,30.94
9380,0,187.19
9381,2,133.77
9387,1,31.69
9394,2,37.4
9395,1,68.23
9396,3,27.35
9397,0,168.39
9399,0,132.46
9407,0,170.35
9408,1,67.86
9416,0,246.48
9418,0,246.48
9425,1,76.42
9426,3,30.94
9429,1,156.65
9444,2,37.53
9446,2,31.21
9449,0,180.31
9454,0,180.94
9462,1,195.21
9463,0,238.03
9467,0,171.09
9488,3,26.47
9492,0,141.52
9494,0,164.65
9495,1,176.35
9499,1,156.65
9500,0,228.9
9511,0,180.31
9525,1,159.55
9526,3,29.71
9533,0,233.28
9534,3,29.71
9537,1,156.55
9547,0,174.97
9548,2,160.29
9549,3,39.6
9552,0,246.48
9561,0,228.9
9562,0,159.52
9564,2,26.08
9585,4,37.52
9587,0,257.7
9592,2,32.12
9594,0,164.89
9598,2,30.49
9602,0,246.48
9603,2,31.12
9617,3,13.86
9622,1,64.47
9624,1,68.23
9626,0,233.28
9634,0,177.32
9635,1,31.7
9640,0,131.7
9649,1,31.7
9655,0,237.79
9663,3,32.48
9664,3,47.64
9668,1,65.9
9683,0,181.92
9684,0,257.7
9692,0,239.71
9705,0,133.79
9706,1,30.22
9716,1,160.19
9718,2,68.35
9724,0,171.46
9726,1,76.42
9728,0,171.46
9736,0,169.13
9738,1,68.35
9741,1,30.34
9747,0,238.03
9756,3,27.53
9759,2,30.02
9763,0,238.98
9767,0,238.98
9771,2,68.39
9772,0,238.98
9774,0,170.65
9781,4,36.67
9790,3,27.3
9807,0,235.2
9815,0,246.48
9818,0,170.5
9819,2,68.25
9823,0,171.09
9824,0,239.91
9831,2,69.05
9834,0,239.87
9839,0,136.17
9841,0,169.13
9851,0,239.51
9853,2,27.69
9859,0,177.36
9873,0,170.35
9877,0,233.98
9878,2,27.69
9880,0,171.55
9883,0,138.25
9894,3,27.83
9898,3,13.38
9899,0,250.24
9902,0,171.55
9903,3,26.96
9907,0,225.77
9909,0,225.77
9913,2,28.03
9919,0,160.14
9931,0,160.14
9934,0,131.72
9938,1,147.76
9941,0,131.72
9942,0,225.77
9944,0,160.14
9946,0,225.77
9947,1,147.76
9949,0,160.14
9957,0,225.77
9963,1,147.76
9969,1,147.76
9973,3,12.09
9975,1,63.99
9982,1,68.04
9988,1,164.88
9992,1,171.49
10000,3,29.25
10003,0,170.54
10007,0,170.54
10008,2,72.55
10016,0,241.37
10020,1,177.62
10021,2,28.6
10028,0,131.7
10031,0,233.98
10032,0,167.34
10034,1,160.22
10038,1,31.12
10041,0,238.55
10042,1,76.42
10058,3,26.95
10059,0,230.59
10063,0,170.91
10066,0,182.8
10074,0,239.81
10075,1,74.32
10078,3,27.31
10082,1,154.7
10084,0,238.55
10089,1,152.77
10092,0,130.43
10101,0,270.09
10107,0,246.48
10116,1,155.17
10122,0,140.46
10123,0,140.46
10124,0,140.46
10130,0,143.99
10133,0,230.59
10137,3,26.81
10147,1,78.13
10148,0,151.27
10160,0,171.46
10169,3,47.64
10170,0,239.51
10173,2,47.64
10174,0,238.16
10180,1,65.9
10181,0,170.35
10183,2,79.18
10190,3,29.99
10193,0,239.51
10198,4,27.61
10203,2,31.93
10204,2,129.62
10208,0,181.43
10209,0,235.03
10215,0,170.97
10216,0,239.71
10217,2,29.19
10218,2,159.55
10220,0,238.55
10226,2,159.55
10230,3,26.85
10233,0,238.55
10234,1,68.04
10235,0,170.86
10239,1,70.56
10249,2,30.22
10252,0,239.78
10258,0,170.5
10277,0,128.98
10283,0,241.37
10284,0,239.87
10289,3,27.92
10296,0,174.95
10302,0,239.71
10308,0,170.91
10310,0,239.81
10320,0,170.97
10331,0,239.51
10335,4,36.01
10339,1,157.3
10340,0,167.77
10351,3,26.96
10355,0,235.03
10358,0,235.03
10364,0,145.18
10375,0,245.42
10379,0,239.78
10381,0,146.5
10382,1,69.25
10384,0,204.58
10386,1,37.53
10393,2,34.19
10401,1,163.09
10403,2,68.05
10418,3,27.54
10421,2,69.05
10434,2,68.19
10443,0,174.95
10446,1,31.39
10447,0,174.95
10448,3,29.36
10450,0,174.95
10451,2,172.33
10452,0,181.92
10456,0,181.92
10457,2,72.55
10461,0,129.62
10467,0,170.6
10469,3,26.96
10471,0,172.15
10472,1,157.3
10483,0,166.36
10488,1,163.09
10489,0,239.78
10493,2,69.25
10500,0,279.02
10504,1,158.94
10506,1,160.19
10509,1,68.35
10512,0,586.07
10513,0,171.75
10515,0,171.75
10519,0,171.46
10531,1,68.35
10538,2,30.4
10541,0,228.31
10545,0,170.65
10548,3,26.91
10550,0,170.65
10553,0,170.65
10555,1,132.19
10559,0,238.98
10564,0,170.65
10567,0,168.6
10568,0,235.2
10577,0,168.6
10580,0,132.15
10587,3,27.3
10590,1,159.45
10591,1,67.78
10595,1,159.45
10598,1,67.78
10608,0,128.98
10609,0,171.75
10613,1,74.97
10614,3,30.66
10620,1,28.26
10633,0,171.55
10638,0,164.65
10645,0,239.71
10660,0,136.97
10670,3,37.16
10678,0,238.55
10688,0,148.74
10692,2,72.55
10694,0,257.7
10696,3,26.95
10698,0,171.55
10699,2,159.39
10701,0,139.1
10702,0,167.77
10705,3,12.96
10707,0,238.55
10719,3,29.02
10722,1,172.33
10723,3,14.52
10729,0,171.75
10733,2,146.09
10736,0,265.23
10744,0,238.16
10750,0,233.98
10755,0,166.88
10764,2,154.5
10768,0,230.92
10771,4,13.06
10772,1,65.5
10776,0,129.89
10780,0,164.5
10781,0,132.81
10783,1,28.41
10787,1,65.5
10791,0,132.81
10796,0,230.92
10808,4,25.36
10824,0,164.5
10829,0,170.65
10832,0,129.62
10837,1,67.16
10841,0,164.65
10858,0,166.88
10861,0,238.55
10871,0,233.28
10880,1,66.27
10882,1,27.39
10883,0,170.86
10893,0,168.31
10895,0,234.99
10899,3,26.97
10909,0,171.09
10919,1,68.19
10927,0,233.28
10928,0,166.88
10932,2,159.67
10935,0,233.28
10940,0,166.36
10944,0,228.9
10946,0,171.55
10952,0,415.08
10953,4,39.65
10954,2,30.94
10960,1,159.67
10962,0,164.32
10964,1,66.24
10967,0,164.32
10968,2,153.36
10993,0,256.85
10995,2,65.9
11006,2,32.84
11008,3,29.71
11012,0,248.46
11019,3,27.93
11034,2,30.53
11039,2,160.19
11040,1,131.99
11041,1,29.13
11048,0,171.75
11052,0,171.46
11055,1,76.42
11057,0,187.19
11058,0,171.46
11061,0,170.5
11062,0,131.7
11066,0,181.43
11076,2,29.36
11081,0,230.8
11082,0,164.32
11083,3,26.95
11085,0,131.23
11088,3,30.95
11091,1,157.29
11100,4,29.3
11106,0,340.91
11108,1,34.19
11123,4,33.26
11126,1,159.67
11133,0,134.17
11138,3,39.6
11139,0,168.78
11141,0,235.03
11147,1,207.79
11148,0,222.99
11149,0,164.32
11151,0,234.99
11152,3,35.14
11153,0,178.07
11154,0,170.97
11164,1,69.05
11166,2,171.46
11171,0,170.65
11174,0,270.09
11180,0,170.65
11183,0,170.35
11185,2,157.3
11188,0,239.51
11194,0,239.71
11201,0,239.91
11224,2,76.42
11232,0,170.35
11240,0,168.78
11243,4,38.64
11248,3,29.16
11256,1,65.9
11257,3,26.34
11261,2,159.67
11263,0,171.55
11269,0,239.81
11270,1,29.86
11277,0,240.77
11283,0,135.78
11286,1,70.2
11289,0,132.46
11299,0,171.46
11302,3,33.44
11304,1,83.85
11305,0,170.5
11316,0,171.75
11319,3,34.2
11322,0,239.87
11324,3,13.53
11328,3,30.49
11330,0,164.89
11332,3,27.53
11336,0,238.98
11345,0,238.98
11349,0,238.98
11352,2,159.35
11369,0,235.2
11380,0,168.6
11387,0,235.2
11389,0,168.6
11392,3,29.88
11395,0,181.92
11412,0,133.46
11413,0,133.46
11418,4,29.06
11421,0,229.59
11422,1,68.14
11428,0,160.11
11431,2,64.47
11440,1,154.7
11446,1,130.57
11447,0,169.96
11451,2,67.86
11453,1,67.86
11456,1,161.74
11458,0,239.81
11459,1,153.36
11461,0,170.91
11468,0,415.08
11476,3,27.83
11482,0,238.55
11487,0,181.43
11494,0,230.8
11503,0,238.55
11509,1,152.77
11512,1,66.67
11519,0,180.94
11521,2,160.22
11533,0,232.51
11534,1,65.86
11539,0,167.97
11540,1,152.54
11541,0,232.51
11552,0,167.97
11562,0,232.51
11564,1,29.07
11565,1,65.86
11569,0,232.51
11581,1,152.54
11584,1,65.86
11592,2,65.86
11597,2,152.54
11601,0,167.97
11626,3,129.43
11631,2,29.07
11635,0,232.51
11636,2,65.86
11646,0,167.97
11649,3,26.94
11650,2,129.42
11651,0,167.97
11652,0,232.51
11665,0,129.42
11680,1,27.47
11709,1,27.47
11715,0,238.55
11717,0,233.98
11727,1,161.23
11728,0,233.22
11742,0,149.79
11749,1,34.19
11754,0,170.65
11764,0,131.7
11765,0,239.51
11806,0,165.94
11819,1,68.05
11820,3,26.91
11821,0,228.31
11824,0,160.11
11833,2,67.58
11850,0,171.75
11851,2,30.4
11863,2,29.36
11873,0,239.71
11878,0,233.28
11884,0,180.31
11891,1,31.21
11894,0,238.16
11903,2,34.77
11921,0,171.55
11926,0,230.59
11928,1,164.88
11933,1,29.47
11935,0,238.55
11937,1,31.21
11945,0,180.94
11946,0,233.28
11951,1,31.21
11953,0,165.94
11958,0,233.28
11975,3,14.0
11978,0,248.46
11981,1,164.88
11991,0,171.09
11995,1,30.34
11999,1,158.19
12001,1,68.19
12003,0,239.78
12004,2,35.65
12007,2,65.9
12011,1,68.14
12014,1,66.67
12017,0,141.52
12019,1,157.3
12025,0,198.27
12027,2,83.85
12030,0,211.51
12034,0,238.03
12036,1,153.14
12038,0,586.07
12041,0,190.7
12048,2,161.23
12052,1,176.35
12062,1,67.86
12079,1,156.65
12088,1,68.55
12091,1,31.21
12098,0,233.28
12106,0,148.74
12109,0,130.57
12112,0,238.16
12123,1,71.0
12126,0,265.23
12132,2,34.19
12138,0,170.5
12145,2,28.06
12149,0,241.37
12152,3,30.66
12153,2,177.62
12158,0,265.23
12159,1,76.42
12161,0,190.7
12163,0,239.87
12167,0,233.28
12168,0,166.88
12171,0,170.54
12173,0,166.88
12181,4,29.71
12185,3,47.64
12193,1,165.47
12197,2,47.64
12200,0,239.71
12201,1,66.24
12204,0,255.87
12209,2,72.72
12214,1,163.09
12238,0,232.69
12243,2,159.55
12256,3,28.01
12257,0,138.79
12265,0,237.79
12279,3,13.78
12281,3,27.54
12282,0,171.09
12288,0,171.75
12292,1,69.05
12302,3,30.49
12307,1,164.88
12309,2,42.5
12310,0,167.97
12316,3,27.54
12320,4,30.16
12323,0,171.75
12331,0,231.86
12335,3,27.53
12340,0,170.65
12350,0,170.65
12352,2,68.39
12354,0,170.65
12356,0,170.65
12357,1,159.45
12358,0,168.6
12359,3,26.91
12360,3,26.91
12366,0,235.2
12368,3,27.3
12372,0,168.6
12376,0,168.6
12377,2,67.78
12384,0,168.6
12388,0,181.92
12394,0,187.19
12395,0,170.5
12397,2,28.48
12399,0,171.09
12400,0,231.86
12411,1,159.55
12434,2,160.87
12438,0,173.77
12439,0,164.65
12443,3,26.96
12444,0,143.99
12445,0,182.8
12446,0,256.85
12463,0,245.05
12464,1,156.55
12465,1,161.56
12466,0,177.36
12475,0,247.49
12476,1,161.56
12478,0,174.97
12480,1,156.65
12481,1,29.54
12485,0,170.65
12489,0,233.22
12490,0,166.88
12491,0,168.39
12498,0,171.55
12502,1,31.7
12505,1,176.13
12507,2,70.56
12510,0,233.28
12511,0,159.52
12512,1,66.27
12516,0,166.88
12519,0,232.69
12521,1,34.19
12533,0,134.17
12539,2,67.86
12548,0,170.86
12556,0,174.97
12561,2,70.96
12584,1,28.6
12589,1,76.42
12594,1,153.14
12603,1,31.7
12613,0,170.54
12626,0,257.7
12632,2,65.5
12640,0,164.65
12642,3,37.16
12646,0,164.65
12652,1,159.55
12658,0,134.17
12664,3,28.55
12671,0,238.55
12674,0,239.78
12678,0,134.15
12687,0,171.55
12700,1,70.56
12701,3,14.1
12705,0,238.55
12711,3,32.07
12727,1,31.12
12728,1,70.56
12729,1,31.39
12732,1,160.29
12734,0,246.48
12735,0,174.97
12742,1,193.38
12746,0,136.17
12748,2,67.58
12749,0,136.17
12755,0,239.91
12757,2,160.88
12763,0,171.46
12765,3,30.4
12769,0,149.79
12771,0,146.09
12779,2,29.91
12784,0,135.78
12789,0,228.9
12792,1,157.3
12797,0,166.36
12799,0,233.98
12801,0,164.65
12803,0,129.62
12804,0,170.35
12809,2,31.93
12813,0,225.77
12814,0,160.14
12815,1,63.99
12818,2,63.99
12834,2,147.76
12835,0,225.77
12842,3,29.15
12847,0,177.36
12852,0,177.36
12858,0,247.49
12859,0,177.36
12860,2,161.56
12862,0,247.49
12867,1,161.56
12871,0,174.95
12872,3,26.95
12877,2,67.86
12880,1,161.74
12881,0,170.91
12889,1,159.55
12891,1,156.65
12893,2,68.14
12894,0,174.95
12897,1,29.47
12900,1,154.7
12901,1,67.86
12902,0,237.79
12903,2,67.86
12904,3,40.88
12910,0,237.79
12911,0,170.86
12914,1,160.0
12916,1,34.19
12922,1,178.4
12924,0,232.51
12925,0,232.51
12929,1,68.35
12930,0,171.09
12931,0,171.09
12939,3,27.57
12940,0,233.98
12954,1,70.56
12960,3,39.94
12971,3,35.79
12981,2,72.55
12982,0,131.7
12987,0,181.92
12991,2,67.16
12998,1,160.63
13001,0,222.99
13013,0,340.91
13015,0,168.31
13016,3,39.6
13018,0,232.72
13029,2,165.47
13034,3,29.07
13035,1,160.19
13041,0,171.75
13042,3,30.34
13045,1,28.6
13053,0,170.54
13056,0,233.98
13068,0,166.36
13074,0,169.13
13075,1,30.1
13076,2,27.95
13080,0,146.09
13081,3,28.6
13091,2,65.5
13098,0,164.65
13107,1,34.19
13110,0,172.15
13114,2,65.9
13120,0,146.5
13121,3,27.08
13123,3,29.71
13135,0,174.95
13137,0,170.5
13139,0,131.99
13140,0,171.09
13144,1,28.45
13150,1,158.19
13155,0,151.27
13162,1,158.94
13170,0,171.09
13171,1,68.35
13181,1,68.19
13187,1,65.24
13188,0,239.81
13194,1,64.47
13205,0,170.65
13208,0,238.98
13215,1,68.39
13217,0,170.65
13219,1,68.39
13220,0,170.65
13225,2,67.78
13226,0,235.2
13229,2,67.78
13232,2,67.78
13237,0,168.6
13239,2,132.15
13249,0,132.15
13258,0,129.42
13264,1,160.88
13273,3,13.83
13275,0,174.95
13276,0,166.88
13277,0,245.42
13281,0,233.28
13285,2,156.65
13289,1,30.03
13292,1,31.7
13297,3,26.96
13299,1,161.23
13300,1,70.56
13309,1,31.7
13313,3,26.95
13318,0,238.16
13319,0,166.36
13326,0,284.5
13327,2,82.62
13335,1,194.66
13337,0,166.36
13341,1,31.7
13342,0,177.32
13354,1,65.9
13362,0,257.7
13364,0,131.7
13367,0,181.92
13369,0,233.98
13375,1,32.84
13387,1,161.74
13392,0,170.6
13396,0,171.55
13413,0,140.04
13419,0,129.89
13420,1,71.0
13432,0,170.91
13435,2,34.19
13438,2,78.13
13439,2,37.4
13444,3,39.49
13446,0,239.91
13451,1,28.45
13453,1,69.05
13454,0,241.37
13460,0,171.46
13461,0,128.98
13464,0,247.49
13470,0,247.49
13473,1,161.56
13480,0,177.32
13493,0,233.28
13494,0,229.1
13495,2,38.15
13498,0,156.41
13510,2,69.25
13512,0,133.79
13513,2,194.75
13517,0,212.29
13527,0,234.99
13539,1,171.49
13546,1,31.21
13550,0,134.08
13551,0,170.86
13553,0,180.31
13555,1,28.01
13557,2,157.29
13558,4,36.74
13561,0,169.96
13565,1,67.86
13581,0,141.57
13586,0,170.86
13592,0,170.54
13593,0,167.77
13605,0,232.69
13609,0,170.6
13619,0,228.9
13622,1,195.21
13629,2,68.25
13635,0,239.91
13637,0,171.09
13638,1,68.35
13641,0,133.46
13647,0,171.46
13650,0,171.46
13654,0,238.16
13660,0,233.28
13669,0,248.46
13670,1,147.76
13676,1,147.76
13679,1,147.76
13683,1,63.99
13684,3,26.08
13687,0,225.77
13692,0,171.55
13703,3,26.81
13704,0,233.22
13705,1,31.21
13708,1,29.86
13710,0,170.91
13715,1,70.22
13723,0,130.43
13724,0,225.04
13732,2,26.08
13734,0,159.52
13736,0,232.72
13738,1,66.27
13740,1,152.77
13747,1,155.17
13754,2,31.21
13755,1,31.21
13756,1,31.21
13761,0,232.72
13762,0,168.31
13795,0,171.75
13798,0,171.75
13803,0,170.54
13838,1,159.55
13840,0,219.57
13853,0,173.77
13855,0,246.51
13858,0,173.77
13865,0,233.98
13870,0,170.65
13874,0,246.48
13879,3,14.92
13885,1,165.54
13889,1,165.47
13890,2,29.06
13894,1,37.4
13896,2,33.44
13897,1,83.85
13900,2,29.07
13903,1,68.35
13904,0,171.09
13906,0,239.91
13909,0,171.75
13911,0,171.75
13914,0,171.46
13919,0,187.19
13926,3,13.97
13930,0,232.69
13931,1,28.26
13935,0,129.62
13947,1,28.26
13949,0,133.79
13950,0,174.95
13951,0,181.43
13953,2,71.09
13955,2,71.09
13956,2,166.84
13957,2,68.24
13966,0,246.48
13967,0,170.65
13968,0,174.97
13973,1,68.14
13983,0,246.48
13989,1,160.29
13991,0,239.81
13995,2,30.34
13997,2,30.4
14000,1,30.94
14002,0,164.89
14015,0,171.75
14017,1,69.05
14024,0,132.19
14025,0,238.98
14029,2,68.39
14033,3,27.53
14036,0,238.98
14038,1,68.39
14040,0,238.98
14043,0,238.98
14045,0,132.19
14053,0,132.15
14058,0,132.15
14059,1,67.78
14063,0,235.2
14065,0,168.6
14079,0,171.09
14083,0,133.46
14084,3,13.53
14085,0,171.46
14086,0,239.87
14087,3,13.53
14092,0,246.48
14097,1,67.86
14098,3,14.52
14108,3,13.78
14123,1,68.23
14124,0,170.65
14127,1,34.2
14128,1,68.14
14133,0,239.71
14135,0,171.55
14136,0,167.77
14138,0,171.55
14147,0,171.55
14151,0,169.13
14152,3,27.7
14158,0,169.13
14160,1,177.62
14163,0,238.03
14165,3,27.7
14173,1,138.25
14186,2,71.65
14191,1,68.24
14193,0,170.65
14196,1,32.44
14197,1,72.55
14198,0,181.92
14203,0,180.94
14210,0,146.5
14211,0,238.55
14212,0,174.95
14230,0,128.98
14233,1,152.54
14243,2,69.25
14246,0,239.51
14248,0,170.35
14251,0,168.39
14252,2,163.09
14256,3,27.31
14264,1,157.29
14270,3,12.82
14271,0,170.54
14275,0,246.48
14277,0,246.48
14290,2,34.2
14312,1,70.56
14314,1,160.22
14327,0,130.57
14335,0,233.22
14341,0,145.18
14360,0,170.91
14362,1,65.24
14365,3,25.53
14367,0,151.27
14369,2,83.85
14374,1,67.58
14382,0,232.51
14397,1,68.23
14399,3,12.82
14402,1,167.63
14403,2,163.09
14414,1,68.14
14415,0,239.71
14419,0,239.51
14420,1,70.56
14430,4,20.89
14433,0,178.07
14436,1,65.24
14437,3,33.22
14439,1,67.86
14440,1,161.74
14441,2,37.53
14446,1,194.66
14449,0,140.05
14450,1,207.79
14452,3,40.42
14453,2,37.53
14470,3,48.37
14472,2,32.07
14477,0,180.94
14479,0,170.86
14482,0,131.7
14485,1,176.13
14489,0,170.65
14494,2,39.43
14505,0,237.79
14511,3,16.42
14519,2,157.94
14520,2,136.17
14522,0,239.91
14524,2,30.53
14528,1,69.05
14543,0,149.79
14552,0,232.51
14555,1,156.55
14565,1,159.67
14570,0,134.16
14572,0,164.32
14577,0,148.74
14580,2,32.44
14581,0,181.92
14592,1,66.98
14596,0,170.91
14598,0,235.03
14601,2,161.23
14611,1,65.9
14615,0,167.77
14626,2,133.21
14633,1,66.98
14643,1,70.22
14650,2,30.4
14662,0,234.88
14673,1,160.41
14682,2,74.12
14683,2,160.41
14684,0,167.06
14685,0,234.88
14695,0,234.88
14701,2,160.41
14703,1,160.41
14714,0,239.54
14726,2,88.94
14739,3,13.39
14743,2,72.55
14744,0,257.7
14756,0,238.03
14760,3,66.22
14761,1,69.05
14766,0,171.75
14769,0,171.46
14772,4,14.15
14773,0,133.77
14774,0,190.7
14780,3,27.76
14784,0,170.65
14787,0,238.98
14791,0,170.65
14805,3,27.3
14816,0,235.2
14817,0,168.6
14819,1,67.78
14820,0,276.06
14822,0,164.5
14823,0,230.92
14826,1,154.5
14829,3,26.19
14835,3,26.19
14838,0,164.5
14841,0,164.5
14843,2,132.81
14844,0,230.92
14848,0,164.5
14850,0,230.92
14853,0,230.92
14854,2,132.81
14858,2,27.44
14859,0,230.92
14872,2,154.5
14873,2,27.02
14878,3,13.48
14881,1,65.5
14882,0,230.92
14883,0,132.81
14886,0,164.5
14903,2,30.53
14910,0,171.46
14914,0,170.35
14927,0,230.8
14932,0,159.52
14934,0,238.55
14935,2,28.68
14936,1,66.27
14938,0,159.52
14944,0,170.6
14945,0,171.09
14948,0,171.75
14956,2,153.36
14958,1,165.54
14960,1,159.39
14961,0,134.15
14967,2,29.86
14972,3,13.59
14976,0,240.77
14986,3,29.15
14991,0,131.17
14996,1,85.67
14999,0,293.73
15002,0,171.55
15009,3,17.23
15013,1,194.75
15014,3,37.18
15016,1,34.77
15020,0,239.51
15023,1,194.75
15027,3,34.77
15037,3,17.23
15044,3,17.23
15054,2,121.2
15055,0,246.46
15057,1,169.3
15059,0,118.02
15067,0,139.1
15075,0,237.79
15079,1,159.55
15083,1,165.54
15086,0,248.46
15087,3,13.83
15091,3,33.76
15096,0,134.08
15097,0,237.79
15103,1,164.88
15106,0,170.86
15110,0,170.86
15112,0,237.79
15115,2,67.16
15117,0,232.72
15123,1,165.47
15143,0,245.42
15155,1,66.24
15156,0,233.28
15165,0,234.88
15169,1,160.41
15170,0,234.88
15172,0,167.06
15175,0,135.38
15177,0,234.88
15180,2,160.41
15181,2,238.88
15187,0,238.48
15194,2,160.88
15200,0,270.09
15205,0,230.8
15207,1,153.36
15212,1,159.55
15225,0,164.32
15230,0,235.03
15233,3,30.36
15241,1,155.17
15244,0,131.68
15249,4,28.71
15250,0,165.94
15258,0,175.92
15268,2,37.17
15270,2,66.4
15273,0,232.72
15278,3,31.64
15285,2,78.13
15287,1,68.25
15289,0,171.09
15295,0,234.88
15297,0,234.88
15305,0,190.7
15307,0,239.87
15308,0,171.46
15310,1,149.79
15316,0,170.54
15319,0,160.11
15321,2,159.39
15332,2,71.09
15353,2,66.24
15356,1,30.05
15357,0,135.78
15358,0,230.8
15366,0,131.23
15367,0,230.8
